#{"t_start": 1782183789.7660842, "env_id": "None"}
22.5,50,70.492879,False
22.5,50,70.524435,False
22.5,50,70.557937,False
22.5,50,70.596748,False
22.5,50,70.625009,False
22.5,50,70.651489,False
22.5,50,70.677105,False
21.5,50,70.703579,False
22.5,50,70.728862,False
22.5,50,70.754031,False
22.5,50,70.778996,False
22.5,50,70.804351,False
22.5,50,70.829785,False
22.5,50,70.854779,False
22.5,50,70.879889,False
22.5,50,70.904895,False
22.5,50,70.929021,False
22.5,50,70.953375,False
22.5,50,70.977316,False
22.5,50,71.001331,False
22.5,50,71.02545,False
22.5,50,71.049792,False
21.5,50,71.074623,False
22.5,50,71.099983,False
22.5,50,71.127159,False
22.5,50,71.152593,False
22.5,50,71.178127,False
22.5,50,71.204622,False
22.5,50,71.230204,False
22.5,50,71.256045,False
22.5,50,71.282645,False
22.5,50,71.307478,False
22.5,50,71.332369,False
22.5,50,71.357021,False
22.5,50,71.383008,False
22.5,50,71.408253,False
22.5,50,71.433265,False
22.5,50,71.458419,False
21.5,50,71.482986,False
22.5,50,72.438048,False
22.5,50,72.469742,False
22.5,50,72.501785,False
22.5,50,72.533935,False
22.5,50,72.567367,False
22.5,50,72.597849,False
22.5,50,72.624323,False
22.5,50,72.65129,False
22.5,50,72.677237,False
22.5,50,72.70398,False
22.5,50,72.729011,False
22.5,50,72.75398,False
22.5,50,72.779134,False
22.5,50,72.804362,False
22.5,50,72.830004,False
22.5,50,72.855132,False
22.5,50,72.880035,False
22.5,50,72.904983,False
22.5,50,72.92991,False
22.5,50,72.957539,False
22.5,50,72.982526,False
22.5,50,73.008087,False
22.5,50,73.033241,False
22.5,50,73.058312,False
22.5,50,73.083992,False
22.5,50,73.109514,False
22.5,50,73.134987,False
22.5,50,73.160453,False
22.5,50,73.186211,False
22.5,50,73.211673,False
22.5,50,73.237657,False
22.5,50,73.263449,False
22.5,50,73.291956,False
22.5,50,73.317622,False
22.5,50,73.343578,False
22.5,50,73.369426,False
22.5,50,73.395109,False
22.5,50,73.421213,False
22.5,50,73.446512,False
21.5,50,73.471716,False
21.5,50,73.496349,False
22.5,50,74.497608,False
22.5,50,74.529862,False
22.5,50,74.561289,False
22.5,50,74.592548,False
22.5,50,74.625272,False
22.5,50,74.657837,False
22.5,50,74.684965,False
22.5,50,74.712039,False
22.5,50,74.739623,False
22.5,50,74.766846,False
22.5,50,74.794542,False
22.5,50,74.821875,False
22.5,50,74.849385,False
22.5,50,74.876897,False
22.5,50,74.904559,False
22.5,50,74.932158,False
22.5,50,74.958995,False
22.5,50,74.986031,False
22.5,50,75.013344,False
22.5,50,75.04034,False
22.5,50,75.067832,False
22.5,50,75.094885,False
22.5,50,75.121866,False
22.5,50,75.149271,False
22.5,50,75.176937,False
22.5,50,75.204255,False
22.5,50,75.231353,False
22.5,50,75.259858,False
22.5,50,75.287179,False
22.5,50,75.314397,False
22.5,50,75.341549,False
22.5,50,75.369259,False
22.5,50,75.397387,False
22.5,50,75.425308,False
22.5,50,75.452565,False
22.5,50,75.479706,False
22.5,50,75.506455,False
22.5,50,75.534558,False
22.5,50,75.561215,False
21.5,50,75.588178,False
22.5,50,75.615587,False
22.5,50,76.604011,False
22.5,50,76.636633,False
22.5,50,76.668627,False
22.5,50,76.70243,False
22.5,50,76.735613,False
22.5,50,76.765735,False
22.5,50,76.793771,False
22.5,50,76.821877,False
22.5,50,76.849828,False
22.5,50,76.878264,False
22.5,50,76.906332,False
22.5,50,76.934276,False
22.5,50,76.962107,False
22.5,50,76.991416,False
22.5,50,77.019191,False
22.5,50,77.047165,False
22.5,50,77.075347,False
22.5,50,77.105031,False
22.5,50,77.134867,False
22.5,50,77.163205,False
22.5,50,77.193631,False
22.5,50,77.222121,False
22.5,50,77.251363,False
22.5,50,77.280984,False
22.5,50,77.30869,False
22.5,50,77.33642,False
22.5,50,77.364901,False
22.5,50,77.39371,False
22.5,50,77.422512,False
22.5,50,77.450389,False
22.5,50,77.477603,False
22.5,50,77.505574,False
22.5,50,77.539134,False
22.5,50,77.567567,False
22.5,50,77.595626,False
22.5,50,77.625498,False
22.5,50,77.654497,False
22.5,50,77.683085,False
21.5,50,77.711334,False
22.5,50,77.738939,False
22.5,50,77.766624,False
22.5,50,78.762426,False
22.5,50,78.794447,False
22.5,50,78.826953,False
22.5,50,78.864738,False
21.5,50,78.897129,False
22.5,50,78.926116,False
22.5,50,78.954321,False
22.5,50,78.981952,False
22.5,50,79.009794,False
22.5,50,79.037081,False
22.5,50,79.064655,False
22.5,50,79.092522,False
22.5,50,79.119975,False
22.5,50,79.14761,False
22.5,50,79.176866,False
22.5,50,79.206001,False
22.5,50,79.2337,False
22.5,50,79.261585,False
22.5,50,79.290623,False
22.5,50,79.320119,False
22.5,50,79.347472,False
22.5,50,79.376134,False
22.5,50,79.405493,False
22.5,50,79.433045,False
22.5,50,79.461095,False
22.5,50,79.48819,False
22.5,50,79.515435,False
22.5,50,79.542621,False
21.5,50,79.569362,False
22.5,50,79.596291,False
22.5,50,79.623398,False
22.5,50,79.650575,False
21.5,50,79.677603,False
22.5,50,79.704204,False
22.5,50,79.731538,False
22.5,50,79.759759,False
22.5,50,79.786069,False
22.5,50,79.812804,False
22.5,50,79.839345,False
22.5,50,79.868772,False
22.5,50,79.895242,False
22.5,50,80.805861,False
22.5,50,80.837448,False
22.5,50,80.867107,False
22.5,50,80.896659,False
22.5,50,80.928593,False
22.5,50,80.959784,False
22.5,50,80.986562,False
22.5,50,81.014317,False
22.5,50,81.041303,False
22.5,50,81.06861,False
22.5,50,81.095637,False
22.5,50,81.12263,False
22.5,50,81.150091,False
22.5,50,81.176779,False
22.5,50,81.205341,False
22.5,50,81.232109,False
22.5,50,81.261257,False
22.5,50,81.287844,False
22.5,50,81.31607,False
22.5,50,81.34366,False
22.5,50,81.372038,False
22.5,50,81.401609,False
22.5,50,81.429347,False
21.5,50,81.457683,False
22.5,50,81.484877,False
22.5,50,81.512074,False
22.5,50,81.539474,False
22.5,50,81.567129,False
22.5,50,81.593717,False
22.5,50,81.620115,False
22.5,50,81.64689,False
22.5,50,81.673788,False
22.5,50,81.700291,False
22.5,50,81.726686,False
21.5,50,81.753133,False
22.5,50,81.779497,False
22.5,50,81.806108,False
22.5,50,81.832421,False
22.5,50,81.858879,False
22.5,50,81.885647,False
22.5,50,82.804629,False
22.5,50,82.840991,False
21.5,50,82.874358,False
22.5,50,82.907521,False
22.5,50,82.940532,False
22.5,50,82.972262,False
22.5,50,83.00123,False
22.5,50,83.027923,False
22.5,50,83.054548,False
22.5,50,83.082122,False
22.5,50,83.108781,False
22.5,50,83.135688,False
22.5,50,83.162291,False
22.5,50,83.189656,False
22.5,50,83.216615,False
21.5,50,83.242932,False
22.5,50,83.270654,False
22.5,50,83.298069,False
22.5,50,83.324595,False
22.5,50,83.351547,False
22.5,50,83.378836,False
22.5,50,83.406995,False
22.5,50,83.434019,False
22.5,50,83.460554,False
22.5,50,83.486527,False
22.5,50,83.512974,False
21.5,50,83.539718,False
22.5,50,83.565912,False
22.5,50,83.591889,False
22.5,50,83.617698,False
22.5,50,83.644416,False
22.5,50,83.671233,False
22.5,50,83.697638,False
22.5,50,83.724188,False
22.5,50,83.750408,False
22.5,50,83.776449,False
22.5,50,83.803181,False
22.5,50,83.82992,False
22.5,50,83.85649,False
22.5,50,83.882997,False
22.5,50,83.909571,False
22.5,50,84.879227,False
22.5,50,84.911388,False
22.5,50,84.942624,False
22.5,50,84.973798,False
22.5,50,85.004157,False
22.5,50,85.034234,False
22.5,50,85.065242,False
22.5,50,85.091598,False
22.5,50,85.11795,False
22.5,50,85.14444,False
22.5,50,85.170942,False
22.5,50,85.198291,False
22.5,50,85.224361,False
21.5,50,85.250985,False
22.5,50,85.277188,False
22.5,50,85.303901,False
22.5,50,85.330343,False
22.5,50,85.356738,False
22.5,50,85.383959,False
22.5,50,85.411641,False
22.5,50,85.438084,False
22.5,50,85.464492,False
22.5,50,85.490631,False
22.5,50,85.516872,False
22.5,50,85.543559,False
22.5,50,85.570189,False
22.5,50,85.596295,False
22.5,50,85.622317,False
22.5,50,85.648947,False
22.5,50,85.675259,False
22.5,50,85.700992,False
22.5,50,85.727194,False
22.5,50,85.753338,False
22.5,50,85.779491,False
22.5,50,85.805938,False
22.5,50,85.832504,False
22.5,50,85.858923,False
22.5,50,85.884956,False
22.5,50,85.911477,False
22.5,50,85.937746,False
22.5,50,85.964164,False
22.5,50,86.919918,False
22.5,50,86.948353,False
22.5,50,86.976991,False
22.5,50,87.007198,False
22.5,50,87.038239,False
22.5,50,87.066151,False
22.5,50,87.096025,False
22.5,50,87.122811,False
22.5,50,87.148541,False
22.5,50,87.174487,False
22.5,50,87.200597,False
22.5,50,87.225923,False
22.5,50,87.25201,False
22.5,50,87.278077,False
22.5,50,87.30381,False
22.5,50,87.329206,False
22.5,50,87.354944,False
22.5,50,87.38089,False
22.5,50,87.407513,False
22.5,50,87.43356,False
22.5,50,87.459151,False
22.5,50,87.484806,False
22.5,50,87.51044,False
22.5,50,87.536392,False
22.5,50,87.56216,False
22.5,50,87.58761,False
22.5,50,87.612964,False
22.5,50,87.639232,False
22.5,50,87.664871,False
22.5,50,87.690276,False
22.5,50,87.715904,False
22.5,50,87.741216,False
22.5,50,87.766352,False
21.5,50,87.791415,False
22.5,50,87.817141,False
22.5,50,87.842753,False
22.5,50,87.868109,False
22.5,50,87.89355,False
22.5,50,87.919129,False
22.5,50,87.944406,False
22.5,50,87.969893,False
22.5,50,88.858335,False
22.5,50,88.888373,False
22.5,50,88.921292,False
22.5,50,88.953564,False
22.5,50,88.983838,False
22.5,50,89.01426,False
22.5,50,89.0442,False
22.5,50,89.069758,False
22.5,50,89.09528,False
22.5,50,89.120995,False
22.5,50,89.14692,False
22.5,50,89.172311,False
22.5,50,89.199884,False
21.5,50,89.226122,False
22.5,50,89.252791,False
22.5,50,89.279531,False
22.5,50,89.305877,False
22.5,50,89.332632,False
22.5,50,89.358993,False
22.5,50,89.386464,False
22.5,50,89.413381,False
22.5,50,89.439567,False
22.5,50,89.466245,False
22.5,50,89.492309,False
22.5,50,89.518574,False
22.5,50,89.545143,False
22.5,50,89.571812,False
22.5,50,89.597985,False
22.5,50,89.624318,False
22.5,50,89.650736,False
22.5,50,89.67701,False
22.5,50,89.703039,False
22.5,50,89.729274,False
22.5,50,89.755431,False
22.5,50,89.78153,False
22.5,50,89.808096,False
22.5,50,89.834482,False
22.5,50,89.861113,False
22.5,50,89.887451,False
22.5,50,89.914173,False
22.5,50,89.940658,False
22.5,50,90.844558,False
22.5,50,90.875719,False
22.5,50,90.906214,False
22.5,50,90.936699,False
22.5,50,90.966556,False
22.5,50,90.995668,False
22.5,50,91.025792,False
22.5,50,91.054083,False
22.5,50,91.080462,False
22.5,50,91.106556,False
22.5,50,91.132779,False
21.5,50,91.159676,False
22.5,50,91.186411,False
22.5,50,91.213385,False
22.5,50,91.239949,False
22.5,50,91.266338,False
22.5,50,91.292693,False
22.5,50,91.319681,False
22.5,50,91.346197,False
22.5,50,91.372875,False
22.5,50,91.400599,False
22.5,50,91.427417,False
22.5,50,91.453822,False
22.5,50,91.480153,False
22.5,50,91.506353,False
22.5,50,91.533356,False
22.5,50,91.559922,False
22.5,50,91.586266,False
22.5,50,91.612193,False
22.5,50,91.638611,False
22.5,50,91.664589,False
22.5,50,91.690693,False
22.5,50,91.716737,False
22.5,50,91.742862,False
22.5,50,91.769419,False
22.5,50,91.795964,False
22.5,50,91.822334,False
22.5,50,91.849151,False
22.5,50,91.876061,False
22.5,50,91.902625,False
22.5,50,91.928814,False
22.5,50,92.830049,False
22.5,50,92.862307,False
22.5,50,92.893433,False
22.5,50,92.923477,False
22.5,50,92.955375,False
22.5,50,92.987557,False
22.5,50,93.016911,False
21.5,50,93.043417,False
22.5,50,93.071915,False
22.5,50,93.098165,False
22.5,50,93.124608,False
22.5,50,93.151143,False
22.5,50,93.177167,False
22.5,50,93.204373,False
22.5,50,93.230734,False
22.5,50,93.25738,False
22.5,50,93.283875,False
22.5,50,93.310468,False
22.5,50,93.337505,False
22.5,50,93.364256,False
22.5,50,93.391105,False
22.5,50,93.41832,False
22.5,50,93.445149,False
22.5,50,93.471573,False
22.5,50,93.498054,False
22.5,50,93.524371,False
22.5,50,93.55075,False
22.5,50,93.576945,False
22.5,50,93.602931,False
22.5,50,93.6291,False
22.5,50,93.655834,False
22.5,50,93.682286,False
22.5,50,93.708887,False
22.5,50,93.735502,False
21.5,50,93.761492,False
22.5,50,93.787192,False
22.5,50,93.814314,False
22.5,50,93.840575,False
22.5,50,93.866843,False
22.5,50,93.893183,False
22.5,50,93.91952,False
22.5,50,94.856374,False
22.5,50,94.892028,False
22.5,50,94.925287,False
22.5,50,94.956576,False
22.5,50,94.988286,False
22.5,50,95.019855,False
22.5,50,95.048275,False
22.5,50,95.075968,False
22.5,50,95.102672,False
22.5,50,95.1302,False
22.5,50,95.158105,False
22.5,50,95.185007,False
22.5,50,95.213484,False
22.5,50,95.241323,False
22.5,50,95.269395,False
22.5,50,95.296435,False
22.5,50,95.324447,False
22.5,50,95.351182,False
22.5,50,95.378765,False
22.5,50,95.406774,False
22.5,50,95.434383,False
22.5,50,95.461708,False
22.5,50,95.488658,False
22.5,50,95.515479,False
22.5,50,95.54261,False
22.5,50,95.569452,False
22.5,50,95.596288,False
22.5,50,95.623209,False
22.5,50,95.650913,False
22.5,50,95.678015,False
22.5,50,95.704823,False
22.5,50,95.731531,False
22.5,50,95.759244,False
22.5,50,95.786588,False
22.5,50,95.813527,False
22.5,50,95.840536,False
22.5,50,95.86814,False
22.5,50,95.894862,False
22.5,50,95.921932,False
22.5,50,95.949229,False
22.5,50,95.976462,False
22.5,50,97.025593,False
22.5,50,97.061036,False
22.5,50,97.092884,False
21.5,50,97.125871,False
22.5,50,97.160049,False
22.5,50,97.194464,False
22.5,50,97.226954,False
22.5,50,97.259609,False
22.5,50,97.289814,False
22.5,50,97.319049,False
22.5,50,97.348117,False
22.5,50,97.378124,False
22.5,50,97.408422,False
22.5,50,97.436504,False
22.5,50,97.46404,False
22.5,50,97.491915,False
22.5,50,97.519009,False
21.5,50,97.547965,False
22.5,50,97.575983,False
22.5,50,97.604698,False
22.5,50,97.633196,False
22.5,50,97.662142,False
22.5,50,97.690225,False
22.5,50,97.719233,False
22.5,50,97.747414,False
22.5,50,97.774976,False
22.5,50,97.802087,False
22.5,50,97.829638,False
22.5,50,97.856636,False
22.5,50,97.883559,False
22.5,50,97.910849,False
22.5,50,97.938382,False
22.5,50,97.965448,False
22.5,50,97.993405,False
22.5,50,98.021479,False
22.5,50,98.050067,False
22.5,50,98.077769,False
22.5,50,98.105711,False
22.5,50,98.13394,False
22.5,50,98.163185,False
22.5,50,98.191812,False
22.5,50,99.452527,False
22.5,50,99.494354,False
22.5,50,99.537958,False
22.5,50,99.573675,False
22.5,50,99.609089,False
22.5,50,99.641009,False
22.5,50,99.670672,False
22.5,50,99.700072,False
22.5,50,99.729484,False
22.5,50,99.757903,False
22.5,50,99.787045,False
22.5,50,99.81687,False
22.5,50,99.846189,False
22.5,50,99.874323,False
22.5,50,99.901907,False
22.5,50,99.929345,False
22.5,50,99.957375,False
22.5,50,99.985261,False
22.5,50,100.012982,False
22.5,50,100.04098,False
22.5,50,100.06874,False
22.5,50,100.096635,False
22.5,50,100.124912,False
22.5,50,100.153599,False
22.5,50,100.183069,False
22.5,50,100.213475,False
22.5,50,100.243819,False
22.5,50,100.276964,False
22.5,50,100.308586,False
22.5,50,100.339435,False
22.5,50,100.367519,False
22.5,50,100.395221,False
22.5,50,100.422738,False
22.5,50,100.449879,False
22.5,50,100.476287,False
22.5,50,100.50268,False
22.5,50,100.528976,False
22.5,50,100.555547,False
22.5,50,100.582123,False
22.5,50,100.609049,False
22.5,50,100.637373,False
22.5,50,101.682376,False
22.5,50,101.713707,False
22.5,50,101.747063,False
22.5,50,101.778997,False
22.5,50,101.81186,False
22.5,50,101.84166,False
22.5,50,101.869337,False
22.5,50,101.895874,False
22.5,50,101.924863,False
22.5,50,101.955551,False
22.5,50,101.983769,False
22.5,50,102.012063,False
22.5,50,102.038402,False
22.5,50,102.064866,False
22.5,50,102.091031,False
21.5,50,102.117599,False
22.5,50,102.143857,False
22.5,50,102.170214,False
22.5,50,102.197285,False
22.5,50,102.224337,False
22.5,50,102.251476,False
22.5,50,102.288594,False
22.5,50,102.326445,False
21.5,50,102.355554,False
22.5,50,102.395308,False
22.5,50,102.430276,False
22.5,50,102.460214,False
22.5,50,102.49113,False
22.5,50,102.521729,False
22.5,50,102.552445,False
22.5,50,102.614978,False
22.5,50,102.66812,False
22.5,50,102.705454,False
22.5,50,102.744133,False
22.5,50,102.783399,False
22.5,50,102.828953,False
22.5,50,102.865228,False
22.5,50,102.902886,False
22.5,50,102.940996,False
22.5,50,102.980666,False
22.5,50,103.019825,False
22.5,50,104.984293,False
22.5,50,105.039455,False
22.5,50,105.091711,False
22.5,50,105.142923,False
22.5,50,105.179964,False
22.5,50,105.216782,False
22.5,50,105.25152,False
22.5,50,105.285595,False
22.5,50,105.318987,False
22.5,50,105.358983,False
22.5,50,105.396195,False
22.5,50,105.431962,False
22.5,50,105.465459,False
22.5,50,105.498488,False
22.5,50,105.53186,False
22.5,50,105.565674,False
22.5,50,105.599492,False
21.5,50,105.635153,False
22.5,50,105.671779,False
22.5,50,105.706428,False
22.5,50,105.744032,False
22.5,50,105.78156,False
22.5,50,105.816996,False
22.5,50,105.85169,False
22.5,50,105.886775,False
22.5,50,105.922123,False
22.5,50,105.956746,False
22.5,50,105.991557,False
22.5,50,106.026151,False
22.5,50,106.061219,False
22.5,50,106.095332,False
22.5,50,106.129983,False
22.5,50,106.167214,False
22.5,50,106.203222,False
22.5,50,106.238236,False
22.5,50,106.274017,False
22.5,50,106.309339,False
22.5,50,106.348298,False
22.5,50,106.400823,False
22.5,50,106.451481,False
22.5,50,106.489325,False
